,date,capacity,turnover,open,high,low,close,change,transaction
1128,2014/7/24,2618436,126800703,48.5,49.2,47.8,47.85,-0.45,1385
1129,2014/7/25,3926200,182977458,47.8,48,45.85,46.1,-1.75,1950
1130,2014/7/28,1710416,79207686,45.85,46.9,45.85,46.2,0.1,1019
1131,2014/7/29,1186443,54735368,46.5,46.8,45.65,45.85,-0.35,796
1132,2014/7/30,1038490,48095483,46,46.8,45.8,46.75,0.9,641
1133,2014/7/31,1214331,56745638,46.85,47.15,46.2,47,0.25,868
1134,2014/8/1,1165749,53922349,46.5,46.7,45.9,46.5,-0.5,628
1135,2014/8/4,2398368,114762707,46.5,48.5,46.5,48.5,2,1359
1136,2014/8/5,2344035,114391701,48.5,49.3,48.05,48.65,0.15,1442
1137,2014/8/6,1841671,87690310,48.65,48.95,46.95,47.35,-1.3,1082
1138,2014/8/7,1798147,87306249,47.6,49.3,47.6,48.35,1,1091
1139,2014/8/8,1331167,63201965,48.3,48.3,46.95,47.5,-0.85,858
1140,2014/8/11,3929468,194319371,48.3,50.5,47.95,50,2.5,2148
1141,2014/8/12,8149827,419728046,50.5,52.2,50.2,51.7,1.7,4369
1142,2014/8/13,2529089,130998206,52.5,52.6,51.1,51.9,0.2,1432
1143,2014/8/14,3668130,192988231,52.7,53.5,51.8,51.8,-0.1,1840
1144,2014/8/15,2526949,132500624,51.8,52.7,51.8,52.6,0.8,1399
1145,2014/8/18,2386966,124814523,52.8,53.3,51.3,52.3,-0.3,1254
1146,2014/8/19,1889228,98760784,53,53,51.8,51.8,-0.5,1190
1147,2014/8/20,1679686,86514586,52.4,52.4,51,51,-0.8,1021
1148,2014/8/21,3111200,158495188,51.2,52.1,49.9,52,1,1596
1149,2014/8/22,3809740,200771409,52.4,53.5,51.3,53.5,1.5,2078
1150,2014/8/25,10136215,568283288,54,57.2,53.9,57.2,3.7,3974
1151,2014/8/26,5993666,340609062,57.3,57.7,56,56,-1.2,3104
1152,2014/8/27,4220476,237167956,56.8,56.9,55.6,56,0,2093
1153,2014/8/28,3958950,220353499,56.3,56.8,54.8,55.1,-0.9,1902
1154,2014/8/29,3361506,187477676,55.1,56.3,55,55.5,0.4,1849
1155,2014/9/1,4464034,254973154,56.1,58.2,55.3,57.8,2.3,2166
1156,2014/9/2,6179136,338773009,57.8,57.8,53.8,53.8,-4,2571
1157,2014/9/3,9401611,475043301,51,51.8,50.1,50.1,-3.7,4004
1158,2014/9/4,8009353,394626247,50,50.6,47.8,48.75,-1.35,4332
1159,2014/9/5,3274100,160419871,48.8,49.5,48.35,49.2,0.45,1912
1160,2014/9/9,3834138,184859330,49.6,49.7,47.2,47.25,-1.95,2184
1161,2014/9/10,2569505,123287591,47.3,48.4,47.25,48.3,1.05,1624
1162,2014/9/11,1523582,73541061,48.5,48.65,48,48,-0.3,979
1163,2014/9/12,2390064,113147841,48.2,48.2,47,47,-1,1345
1164,2014/9/15,1322512,62177157,47,47.6,46.4,47.15,0.15,907
1165,2014/9/16,1595655,74480235,47.15,47.5,46.05,46.05,-1.1,943
1166,2014/9/17,1953249,90400101,46.2,46.9,45.75,45.8,-0.25,1226
1167,2014/9/18,2347060,108691570,46.05,47.05,45.5,47.05,1.25,1480
1168,2014/9/19,6195990,303367408,47.8,50.1,47.75,49,1.95,3466
1169,2014/9/22,1813547,87549444,48.9,48.95,47.85,48,-1,1054
1170,2014/9/23,1071660,51388329,47.8,48.45,47.6,47.75,-0.25,667
1171,2014/9/24,1573792,75218518,47.5,48.45,47.5,47.5,-0.25,978
1172,2014/9/25,1384685,66143339,48.4,48.4,47.15,47.95,0.45,835
1173,2014/9/26,1576212,76101160,47.9,48.55,47.45,48.3,0.35,872
1174,2014/9/29,1235231,60327182,48.8,49.35,48.35,48.7,0.4,738
1175,2014/9/30,2061112,100461780,49.2,49.2,48.1,48.95,0.25,1094
1176,2014/10/1,1906586,93869695,48.95,49.45,48.6,49.1,0.15,1489
1177,2014/10/2,1077600,52966197,49.1,49.4,48.8,49.25,0.15,636
1178,2014/10/3,902100,44402479,49.5,49.5,49,49.05,-0.2,510
1179,2014/10/6,983183,48477517,49.5,49.7,49,49.1,0.05,626
1180,2014/10/7,1953045,93829949,49.2,49.2,47.65,47.75,-1.35,1100
1181,2014/10/8,1379620,65220440,47.5,47.8,47,47,-0.75,701
1182,2014/10/9,1061110,49689770,47.5,47.85,46.4,46.5,-0.5,676
1183,2014/10/13,2412520,107199171,45.8,46,43.3,43.3,-3.2,1071
1184,2014/10/14,1708425,73767176,43.8,44,42.3,43.25,-0.05,1025
1185,2014/10/15,2050525,85598925,43.3,43.6,40.4,40.8,-2.45,1064
1186,2014/10/16,2071047,85645045,40.9,42.5,39.85,42.5,1.7,1286
1187,2014/10/17,1632100,67159799,42.8,42.8,40.3,40.45,-2.05,992
1188,2014/10/20,1023093,42352495,40.7,41.7,40.7,41.1,0.65,718
1189,2014/10/21,1348390,56691645,41.1,42.6,40.9,42.05,0.95,906
1190,2014/10/22,1012534,42679952,43.25,43.3,41.5,41.5,-0.55,708
1191,2014/10/23,470247,19548412,41.5,41.85,41.15,41.4,-0.1,341
1192,2014/10/24,720027,29593858,41.8,41.85,40.8,40.85,-0.55,479
1193,2014/10/27,1645186,65337031,41,41.05,39,39.1,-1.75,899
1194,2014/10/28,935427,37389264,39.5,40.3,39.5,40,0.9,680
1195,2014/10/29,1720850,71466912,40.5,42.3,40.3,42.1,2.1,1099
1196,2014/10/30,958590,39492346,41.3,41.5,40.8,41.2,-0.9,711
1197,2014/10/31,868181,36315377,41.55,42.2,41.3,42.15,0.95,452
1198,2014/11/3,1315126,55460609,42.2,42.5,41.6,41.6,-0.55,782
1199,2014/11/4,605723,25469341,42.1,42.35,41.75,41.9,0.3,437
1200,2014/11/5,448240,18838153,41.95,42.25,41.8,41.8,-0.1,296
1201,2014/11/6,858806,35348660,42,42,40.6,40.6,-1.2,524
1202,2014/11/7,649504,26438006,40.6,41.1,40.3,40.8,0.2,419
1203,2014/11/10,367825,15112025,40.8,41.3,40.65,41,0.2,251
1204,2014/11/11,553505,23033908,41.1,41.9,41.05,41.8,0.8,396
1205,2014/11/12,575546,23743378,41.7,41.75,40.85,40.9,-0.9,430
1206,2014/11/13,438100,18008484,40.9,41.5,40.8,41.1,0.2,331
1207,2014/11/14,806673,32898171,41.1,41.25,40.2,40.6,-0.5,499
1208,2014/11/17,470284,18998521,40.85,40.85,40.2,40.25,-0.35,383
1209,2014/11/18,1045397,41503229,40.15,40.3,39.3,39.35,-0.9,707
1210,2014/11/19,634061,25034721,39.6,39.8,39.15,39.15,-0.2,494
1211,2014/11/20,587654,23220561,39,39.7,39,39.55,0.4,456
1212,2014/11/21,609395,24281200,39.55,40.2,39.55,39.8,0.25,472
1213,2014/11/24,856687,34364662,39.85,40.3,39.85,40.25,0.45,530
1214,2014/11/25,644456,25936410,40.3,40.4,40,40,-0.25,511
1215,2014/11/26,742175,29643800,40,40.3,39.45,39.9,-0.1,503
1216,2014/11/27,618950,24740655,40.05,40.2,39.8,39.8,-0.1,333
1217,2014/11/28,688404,27646647,39.8,40.45,39.8,40.45,0.65,429
1218,2014/12/1,968066,38489110,39.4,40.25,39.3,39.65,-0.8,630
1219,2014/12/2,1088595,42648952,39.5,39.5,39,39.05,-0.6,726
1220,2014/12/3,984853,39264981,39.45,40.1,39.3,39.9,0.85,601
1221,2014/12/4,3099917,129661905,40.2,42.65,40.2,42.65,2.75,1367
1222,2014/12/5,5583402,240757501,42.65,43.75,42.55,42.55,-0.1,2667
1223,2014/12/8,1282119,54495761,42.7,43,42.1,42.1,-0.45,943
1224,2014/12/9,2055223,83890617,41.5,41.55,40.25,40.25,-1.85,1350
1225,2014/12/10,1052310,42672480,40,41.2,40,40.4,0.15,679
1226,2014/12/11,334427,13521634,40.05,40.8,40,40.6,0.2,253
1227,2014/12/12,549923,22443208,40.8,41.2,40.55,40.75,0.15,432
1228,2014/12/15,350664,14174091,40.1,40.9,40.1,40.7,-0.05,257
1229,2014/12/16,1995400,82879909,40.6,41.95,40.6,41.1,0.4,1131
1230,2014/12/17,1096179,44554280,41.3,41.4,40.2,40.35,-0.75,786
1231,2014/12/18,980602,40136627,41.1,41.3,40.4,40.4,0.05,524
1232,2014/12/19,2333624,94823560,41.3,41.6,39.5,39.8,-0.6,1250
1233,2014/12/22,881092,35387799,39.85,40.35,39.85,40.3,0.5,611
1234,2014/12/23,608169,24625599,40.5,40.6,40.4,40.45,0.15,459
1235,2014/12/24,925950,37582800,40.6,40.9,40.3,40.9,0.45,660
1236,2014/12/25,2525121,105596872,41.2,42.25,41.05,41.35,0.45,1419
1237,2014/12/26,832833,34685068,41.6,41.9,41.4,41.7,0.35,574
1238,2014/12/27,820653,34449477,42,42.2,41.8,41.85,0.15,428
1239,2014/12/29,1101300,45969090,42.2,42.2,41.35,41.7,-0.15,656
1240,2014/12/30,875367,36293381,41.9,41.9,41.1,41.15,-0.55,576
1241,2014/12/31,816372,33817650,40.8,41.7,40.8,41.65,0.5,367
1242,2015/1/5,518609,21392698,41.5,41.6,40.85,41.3,-0.35,396
1243,2015/1/6,1067430,43829956,40.95,41.55,40.85,40.9,-0.4,652
1244,2015/1/7,968030,39530373,40.9,41.1,40.65,40.7,-0.2,642
1245,2015/1/8,4815524,200507696,40.8,42.05,40.8,41.85,1.15,2459
1246,2015/1/9,2580539,106586609,41.9,41.9,41,41,-0.85,1426
1247,2015/1/12,1202240,49111603,41,41.15,40.65,40.65,-0.35,803
1248,2015/1/13,803870,33002234,40.65,41.25,40.65,41.25,0.6,437
1249,2015/1/14,1364483,56388986,41.45,41.75,40.9,41.7,0.45,639
1250,2015/1/15,11970947,519034675,42.3,44.5,42.15,43.65,1.95,5294
1251,2015/1/16,4867331,208221312,44,44.05,41.9,41.9,-1.75,2631
1252,2015/1/19,1868632,78437413,42.9,42.9,41.2,41.4,-0.5,1133
1253,2015/1/20,1491813,63092288,41.7,42.6,41.7,42.2,0.8,1035
1254,2015/1/21,1620036,69205633,42.4,43.1,42.3,42.65,0.45,957
1255,2015/1/22,1160859,49667493,42.7,43.1,42.55,42.55,-0.1,695
1256,2015/1/23,6086970,266039620,43.5,44.2,42.9,44.1,1.55,2730
1257,2015/1/26,3984304,173791208,44,44.05,43.15,43.3,-0.8,1841
1258,2015/1/27,8127508,363917479,43.85,45.9,43.55,45.2,1.9,3986
1259,2015/1/28,6779604,307049155,44.9,45.9,44.6,44.95,-0.25,3310
1260,2015/1/29,3116628,139729021,45.3,45.5,44.45,44.55,-0.4,1664
1261,2015/1/30,2487450,111470807,44.8,45.4,44.5,44.6,0.05,1463
1262,2015/2/2,2048931,90638956,45,45.15,43.9,43.95,-0.65,1260
1263,2015/2/3,1678125,74469950,44.2,44.65,44.1,44.2,0.25,1245
1264,2015/2/4,5426345,246025075,44.8,46,44.4,45.2,1,2891
1265,2015/2/5,1428909,64076455,45.2,45.2,44.65,45,-0.2,932
1266,2015/2/6,1105549,49381555,45.2,45.2,44.4,44.4,-0.6,655
1267,2015/2/9,946375,41777015,44.6,44.6,43.9,43.9,-0.5,605
1268,2015/2/10,2440889,105580763,44,44.4,42.7,42.85,-1.05,1358
1269,2015/2/11,1729058,74032217,43.05,43.35,42.6,42.6,-0.25,1106
1270,2015/2/12,999300,42858538,42.8,43.1,42.7,43.1,0.5,679
1271,2015/2/13,857231,37005233,43.3,43.35,43,43.15,0.05,558
1272,2015/2/24,1908481,82947401,43.5,43.75,43.15,43.2,0.05,1071
1273,2015/2/25,3315334,147705025,43.6,45.25,43.55,44.6,1.4,1751
1274,2015/2/26,1169821,51968576,44.7,45,44.2,44.3,-0.3,694
1275,2015/3/2,1374196,60830163,44.5,44.6,44.1,44.1,-0.2,598
1276,2015/3/3,1109425,49143810,44.5,44.6,44.15,44.15,0.05,548
1277,2015/3/4,2181639,97646905,44.2,45.1,44.2,45,0.85,1188
1278,2015/3/5,2997549,135444792,45.2,45.6,44.75,44.8,-0.2,1395
1279,2015/3/6,3944522,179545868,45,45.9,44.85,45.45,0.65,1629
1280,2015/3/9,10341742,485609075,45.4,48.3,45.35,48.3,2.85,4731
1281,2015/3/10,5812572,275334438,48.3,48.3,46.9,46.95,-1.35,2952
1282,2015/3/11,2462324,115718790,46.5,47.4,46.3,47.1,0.15,1329
1283,2015/3/12,5484160,263998412,47.5,48.8,47.45,47.6,0.5,2681
1284,2015/3/13,3991955,192752582,47.8,48.75,47.7,47.9,0.3,1754
1285,2015/3/16,4578658,221303760,48,48.85,47.55,48.8,0.9,1895
1286,2015/3/17,4574132,223665032,49,49.35,48.4,48.4,-0.4,1749
1287,2015/3/18,3568600,174571164,48.85,49.1,48.7,48.8,0.4,1321
1288,2015/3/19,6337885,319999400,49.3,51.2,49.3,50.7,1.9,2531
1289,2015/3/20,3407340,173414531,50.7,51.4,50.1,51,0.3,1409
1290,2015/3/23,4013590,202938716,51,51.2,49.5,49.9,-1.1,1577
1291,2015/3/24,3031551,153797762,50.4,51.5,49.6,51.5,1.6,1450
1292,2015/3/25,3075190,156616193,52,52,50.2,50.7,-0.8,1636
1293,2015/3/26,2746699,138652474,49.8,51,49.8,50.3,-0.4,1540
1294,2015/3/27,3848909,198333911,50.6,52,50.5,51.7,1.4,2180
1295,2015/3/30,3046836,156740335,51.6,52.1,51.1,51.3,-0.4,1707
1296,2015/3/31,2691254,137862875,51.7,51.9,50.7,51.3,0,1112
1297,2015/4/1,2669872,137711579,51.1,52,50.9,52,0.7,1009
1298,2015/4/2,4937668,260605198,52,53.4,51.8,53,1,2173
1299,2015/4/7,5217917,282774793,53,55.2,52.5,54.2,1.2,2694
1300,2015/4/8,4311900,236237523,54.2,55.4,53.7,54.7,0.5,2213
1301,2015/4/9,3166803,172035037,54.7,55.5,53.4,53.5,-1.2,1445
1302,2015/4/10,2929006,157961421,53.7,54.7,52.8,54.5,1,1360
1303,2015/4/13,3632259,202529004,55,56.6,54.6,55.8,1.3,1947
1304,2015/4/14,1558465,87007903,56.1,56.5,55.3,55.8,0,986
1305,2015/4/15,1775705,99027033,56.3,56.3,55.3,55.3,-0.5,1019
1306,2015/4/16,2200835,124495790,55.8,57.3,55.5,56.7,1.4,1267
1307,2015/4/17,1674712,95395765,56.7,57.2,56.5,57,0.3,1070
1308,2015/4/20,1427131,80490636,56.3,57.1,56,56.3,-0.7,818
1309,2015/4/21,3209008,177393332,56.9,57.2,54,54,-2.3,1617
1310,2015/4/22,4328989,229782520,54.5,54.8,52.1,52.4,-1.6,1921
1311,2015/4/23,3591019,194049135,52.8,54.9,52.7,54.9,2.5,1576
1312,2015/4/24,2207031,121696705,54.9,55.8,54.5,55.2,0.3,1163
1313,2015/4/27,1372899,76095891,55.8,55.8,54.6,55.8,0.6,797
1314,2015/4/28,1065533,59200230,56.1,56.1,55.1,55.8,0,633
1315,2015/4/29,2247032,125174649,55.7,57,55,55,-0.8,1213
1316,2015/4/30,1567734,85382927,55.5,55.5,54,54.7,-0.3,1035
1317,2015/5/4,2209474,122548932,55.1,56.5,54.2,54.8,0.1,1231
1318,2015/5/5,648680,35748100,55,55.8,54.7,55.3,0.5,521
1319,2015/5/6,989023,54601970,54.5,55.6,54.5,55.6,0.3,717
1320,2015/5/7,2392698,130834977,55,55.6,53.9,54,-1.6,1186
1321,2015/5/8,2250437,119060041,54,54.5,52,52.8,-1.2,1027
1322,2015/5/11,2010393,107277896,53.8,53.8,52.5,53.8,1,1055
1323,2015/5/12,1572841,84547625,53.8,54.4,53,54.2,0.4,847
1324,2015/5/13,1053690,56583944,54.3,54.4,53,53.2,-1,549
1325,2015/5/14,984793,52209668,53.2,53.4,52.6,53.1,-0.1,601
1326,2015/5/15,3622355,202053519,53.9,56.8,53.4,56.7,3.6,2000
1327,2015/5/18,1791262,100316466,57.2,57.2,55.4,55.5,-1.2,1059
1328,2015/5/19,1222483,68976093,55.5,57,55.5,56.3,0.8,708
1329,2015/5/20,1890288,106689498,56.8,56.8,55.7,56.7,0.4,1045
1330,2015/5/21,2071600,114318458,56.1,56.2,54.3,54.6,-2.1,1130
1331,2015/5/22,1156338,63326087,55.4,55.4,54.3,54.9,0.3,749
1332,2015/5/25,417884,22698068,54.6,54.9,54,54.1,-0.8,301
1333,2015/5/26,686822,36993551,54.5,54.5,53.2,54.4,0.3,402
1334,2015/5/27,1475592,81041998,54.4,55.5,54.2,55,0.6,829
1335,2015/5/28,1692768,91235164,55.3,55.4,53.1,53.9,-1.1,862
1336,2015/5/29,1880064,99143043,54,54.1,52.1,52.1,-1.8,941
1337,2015/6/1,3694947,181708843,52.1,52.1,47.8,48,-4.1,2018
1338,2015/6/2,3530115,169617205,48,48.65,47.3,47.6,-0.4,2232
1339,2015/6/3,3393857,164834212,47.75,49.3,47.75,48.15,0.55,1654
1340,2015/6/4,2741598,130865126,48.55,49.05,46.55,46.55,-1.6,1455
1341,2015/6/5,1203315,56393129,46.55,47.4,45.6,47.4,0.85,789
1342,2015/6/8,1061335,49857294,47.5,47.65,46,47.1,-0.3,633
1343,2015/6/9,1838325,82798591,46.1,46.35,44.5,44.5,-2.6,1029
1344,2015/6/10,2610075,113383850,45,46,42.5,43.5,-1,1591
1345,2015/6/11,2140273,93708209,43.9,44.85,42.95,44.7,1.2,1423
1346,2015/6/12,2052522,88118634,44,44.3,42.05,42.15,-2.55,1265
1347,2015/6/15,2202384,94763981,41.8,43.45,41.4,43.45,1.3,1541
1348,2015/6/16,1622304,68380907,43.4,43.4,41.8,41.9,-1.55,997
1349,2015/6/17,1250023,52414805,42.1,42.45,41.5,41.6,-0.3,979
1350,2015/6/18,2191236,93898265,42.5,43.7,42.35,42.45,0.85,1245
1351,2015/6/22,1082368,45888702,43.2,43.2,42.2,42.25,-0.2,677
1352,2015/6/23,974908,41459239,42.5,42.9,42.25,42.5,0.25,710
1353,2015/6/24,899429,38120532,42.55,42.8,42,42.45,-0.05,640
1354,2015/6/25,1556652,66340991,42.8,43.15,42.4,42.4,-0.05,974
1355,2015/6/26,2019210,85023398,42.6,42.75,41.8,41.8,-0.6,1105
1356,2015/6/29,2526209,100969710,41.5,41.6,39.35,39.5,-2.3,1364
1357,2015/6/30,1143509,46236340,39.9,40.9,39.7,40.65,1.15,759
1358,2015/7/1,2426930,97042359,40.85,40.85,39.7,39.8,-0.85,1395
1359,2015/7/2,1843466,73913540,40.1,40.4,39.8,39.8,0,1173
1360,2015/7/3,1041105,41293050,39.8,39.95,39.5,39.65,-0.15,749
1361,2015/7/6,2461295,95899995,39.5,40.15,38.2,38.2,-1.45,1427
1362,2015/7/7,2646897,99560877,38.5,38.8,37.1,37.1,-1.1,1450
1363,2015/7/8,3132580,111420281,37.3,37.4,34.55,34.8,-2.3,1581
1364,2015/7/9,2365550,80973565,34.85,34.85,33.8,34.55,-0.25,1514
1365,2015/7/13,1551256,54691511,35.9,35.9,35,35.4,0.85,1074
1366,2015/7/14,1428210,50149583,35.4,35.75,34.75,34.8,-0.6,895
1367,2015/7/15,2184244,75291013,34.9,35.2,34.1,34.7,-0.1,1459
1368,2015/7/16,1409615,47905369,33.7,34.3,33.65,34.2,0,1091
1369,2015/7/17,1450962,50471679,34.5,35.15,34.25,34.7,0.5,895
1370,2015/7/20,1535307,53042852,35.25,35.25,34,34,-0.7,991
1371,2015/7/21,656150,22396015,34.1,34.6,33.95,34.05,0.05,460
1372,2015/7/22,836280,28716189,34.25,34.5,34,34.2,0.15,664
1373,2015/7/23,2486314,81595808,34.2,34.2,32.15,32.15,-2.05,1566
1374,2015/7/24,1423706,45531960,31.65,32.65,31.65,31.95,-0.2,785
1375,2015/7/27,1757080,56125884,32.2,32.5,31.6,31.9,-0.05,1022
1376,2015/7/28,1306100,42465910,32,32.9,31.95,32.55,0.65,915
1377,2015/7/29,1476880,47295636,32.55,32.8,31.7,31.75,-0.8,998
1378,2015/7/30,1033340,33686302,32.5,32.8,32.3,32.75,1,689
1379,2015/7/31,453137,14725224,32.75,32.85,32.3,32.3,-0.45,329
1380,2015/8/3,1092777,35057201,32.75,32.75,31.8,31.8,-0.5,629
1381,2015/8/4,1119482,35341979,31.8,32.25,31,31.45,-0.35,590
1382,2015/8/5,1988000,60965649,31,31.5,30.1,30.6,-0.85,1296
1383,2015/8/6,3571224,104279110,30.8,30.95,28.55,28.55,-2.05,1938
1384,2015/8/7,1679078,47537290,28,28.95,28,28.3,-0.25,936
1385,2015/8/10,1696100,47659414,28.3,28.55,27.75,28.55,0.25,1028
1386,2015/8/11,5282685,143935295,28.6,28.6,26.55,26.55,-2,2972
1387,2015/8/12,3659690,95083064,26.3,26.6,25.55,26.1,-0.45,2125
1388,2015/8/13,4331743,115282584,26.1,27.1,26,26.75,0.65,2504
1389,2015/8/14,1921102,50664922,26.5,26.8,26.05,26.4,-0.35,1148
1390,2015/8/17,1111849,29122602,26.25,26.5,26.1,26.1,-0.3,795
1391,2015/8/18,1580573,41014315,26.15,26.55,25.6,25.65,-0.45,992
1392,2015/8/19,3384260,83528500,25.8,25.85,24,24.1,-1.55,2107
1393,2015/8/20,1859173,46171591,24.1,25.4,24.05,25.3,1.2,1172
1394,2015/8/21,2659758,64405119,24.7,25,23.6,23.75,-1.55,1478
1395,2015/8/24,2651200,59058690,23.4,23.5,21.5,21.8,-1.95,1518
1396,2015/8/25,2481400,55716580,21.3,23.45,21.3,23.3,1.5,1682
1397,2015/8/26,2789090,67253704,23,25.6,22.6,25.6,2.3,1916
1398,2015/8/27,3323348,86470610,25.45,26.65,25.3,26.2,0.6,1906
1399,2015/8/28,5444766,151843809,26.2,28.7,26.2,28.55,2.35,3046
1400,2015/8/31,6419549,196073637,28.55,31.4,28.1,31.4,2.85,3767
1401,2015/9/1,4419050,134211021,31,31.75,29.3,29.4,-2,2497
1402,2015/9/2,2944876,86089994,28.5,30.05,28.5,30,0.6,1677
1403,2015/9/3,2276000,67718200,30,30.3,29.45,29.55,-0.45,1511
1404,2015/9/4,2884001,85271232,29.65,30.3,29.05,29.1,-0.45,1980
1405,2015/9/7,2598000,72938900,29,29.1,27.65,27.75,-1.35,1627
1406,2015/9/8,1874569,52648043,27.75,28.5,27.7,28,0.25,1148
1407,2015/9/9,4217244,125318770,28.5,30.3,28.5,30.1,2.1,2757
1408,2015/9/10,2742039,83220732,29.55,30.9,29.4,30.35,0.25,1783
1409,2015/9/11,2730100,83915060,30.35,31.35,30.05,31.2,0.85,1645
1410,2015/9/14,1863101,57257560,30.7,31.2,30.25,30.5,-0.7,999
1411,2015/9/15,2107300,65528923,30.7,31.55,30.5,30.9,0.4,1599
1412,2015/9/16,2305900,72562169,31.15,31.7,31,31.5,0.6,1801
1413,2015/9/17,4178304,139590537,32.05,34.65,31.75,34.65,3.15,2414
1414,2015/9/18,3923097,137079555,34.65,35.9,33.6,34.8,0.15,2500
1415,2015/9/21,1432912,47754754,33.7,34.1,32.95,32.95,-1.85,911
1416,2015/9/22,1448949,48087423,33.1,33.7,32.9,33,0.05,1000
1417,2015/9/23,613502,19897911,32.5,32.8,32.2,32.3,-0.7,452
1418,2015/9/24,1453304,45900183,32.4,32.85,30.9,31.4,-0.9,953
1419,2015/9/25,1057912,33931258,31.75,33,31.05,33,1.6,713
1420,2015/9/30,843698,27183419,32.1,32.8,31.85,32.2,-0.8,629
1421,2015/10/1,1898635,63362385,32.8,33.85,32.35,33.8,1.6,1273
1422,2015/10/2,896399,30069914,33.5,33.9,33.25,33.3,-0.5,667
1423,2015/10/5,621358,20922477,34,34,33.45,33.6,0.3,484
1424,2015/10/6,1024104,33858024,33.65,33.9,32.65,32.65,-0.95,738
1425,2015/10/7,1043674,34593026,32.6,33.55,32.55,33.35,0.7,621
1426,2015/10/8,655200,21433729,33.45,33.8,32.35,32.35,-1,494
1427,2015/10/12,1214677,40679048,32.85,34,32.55,33.8,1.45,882
1428,2015/10/13,680857,22920516,33.9,34,33.25,34,0.2,475
1429,2015/10/14,1660554,57751701,34,35.3,33.6,34.5,0.5,1105
1430,2015/10/15,1191640,41310473,34.5,35.3,34.1,34.2,-0.3,835
1431,2015/10/16,636538,21793813,34.4,34.65,33.95,33.95,-0.25,400
1432,2015/10/19,1458003,48280249,33.6,33.8,32.85,32.9,-1.05,989
1433,2015/10/20,1337497,44483100,32.9,33.75,32.9,33.3,0.4,937
1434,2015/10/21,1810499,60863140,33.35,34.4,32.85,33.6,0.3,1010
1435,2015/10/22,1190200,39514280,33.4,33.7,33,33.15,-0.45,851
1436,2015/10/23,1113479,37149351,33.75,33.75,33,33.2,0.05,800
1437,2015/10/26,800176,26979766,33.5,33.9,33.3,33.75,0.55,565
1438,2015/10/27,529096,17888644,33.75,33.95,33.65,33.8,0.05,399
1439,2015/10/28,737831,24925654,33.9,34,33.6,33.75,-0.05,483
1440,2015/10/29,596003,19904800,34,34,33.2,33.2,-0.55,380
1441,2015/10/30,872040,28578511,33.2,33.25,32.5,32.95,-0.25,633
1442,2015/11/2,883041,29041298,32.65,33.2,32.5,32.9,-0.05,716
1443,2015/11/3,3468218,121073034,33.3,35.8,33.25,35.5,2.6,2045
1444,2015/11/4,1892916,67263343,36.1,36.45,35,35.35,-0.15,1145
1445,2015/11/5,909407,32268436,35.5,35.8,35,35.55,0.2,510
1446,2015/11/6,793713,27699975,35.55,35.55,34.55,34.6,-0.95,571
1447,2015/11/9,647403,22185502,34.6,35.1,34,34,-0.6,483
1448,2015/11/10,481519,16390544,34,34.3,33.7,34,0,377
1449,2015/11/11,1086168,36058576,34.55,34.55,32.5,32.6,-1.4,694
1450,2015/11/12,629970,20569302,32.85,33.1,32,32.8,0.2,431
1451,2015/11/13,675403,21864045,32.05,33.15,32.05,32.25,-0.55,479
1452,2015/11/16,1146130,38101120,31.9,34.05,31.8,34,1.75,825
1453,2015/11/17,1220155,41633711,34.3,34.9,33.25,33.25,-0.75,889
1454,2015/11/18,475000,15985150,34.3,34.3,33.45,33.45,0.2,357
1455,2015/11/19,568163,19355067,34.2,34.35,33.5,34.05,0.6,421
1456,2015/11/20,504059,17178865,34.1,34.45,33.6,34.2,0.15,353
1457,2015/11/23,359631,12286711,34.4,34.45,33.75,34.45,0.25,279
1458,2015/11/24,310731,10608954,34.5,34.5,33.95,34.15,-0.3,241
1459,2015/11/25,490067,16373480,34.15,34.15,33.1,33.3,-0.85,367
1460,2015/11/26,357127,12108447,33.65,34.15,33.65,33.65,0.35,250
1461,2015/11/27,342278,11411406,33.95,33.95,33.15,33.2,-0.45,266
1462,2015/11/30,673076,21877102,32.6,33.1,32.15,32.45,-0.75,376
1463,2015/12/1,723423,23759966,32.7,33.3,32.5,32.75,0.3,556
1464,2015/12/2,551569,18021863,32.75,33,32.4,32.95,0.2,489
1465,2015/12/3,3121648,108310291,32.9,35.5,32.5,35.45,2.5,1837
1466,2015/12/4,1798546,61624564,34.7,34.85,33.85,34.2,-1.25,1240
1467,2015/12/7,5526862,198578459,34.45,37.4,34.1,36.6,2.4,3001
1468,2015/12/8,2099421,74728751,36.25,36.25,35.3,35.4,-1.2,1318
1469,2015/12/9,5423500,197884349,35.4,37.4,35.1,36.05,0.65,3007
1470,2015/12/10,1518283,53875268,36.05,36.35,35.1,35.35,-0.7,912
1471,2015/12/11,1264347,44263066,35.75,35.9,34.3,34.3,-1.05,666
1472,2015/12/14,1591454,53334434,33.7,34.3,32.8,33.45,-0.85,869
1473,2015/12/15,2236512,77453681,34.2,35.5,34.2,34.2,0.75,1407
1474,2015/12/16,1135269,39204006,34.2,35,33.9,34.6,0.4,761
1475,2015/12/17,1059679,36942210,35.05,35.15,34.6,34.7,0.1,764
1476,2015/12/18,3578746,130792649,34.8,37.7,34.4,36.7,2,2253
1477,2015/12/21,1514203,55865079,36.4,37.45,36.3,36.75,0.05,1099
